log_id,user_id,action,entity_type,entity_id,payload,ip_address,status_code,created_at
1609,USR_1091,ORDER_UPDATE,WIRE_BATCH,13567,"{""batch"": ""BATCH_790"", ""risk_score"": 0.252, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13567""}",10.162.39.20,500,2026-09-04 09:44:12
1610,USR_1084,TRANSFER_INITIATE,ACCOUNT,10961,"{""batch"": ""BATCH_550"", ""risk_score"": 0.064, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10961""}",10.179.104.62,500,2026-09-16 21:08:29
1611,USR_1061,ORDER_UPDATE,WIRE_BATCH,13189,"{""batch"": ""BATCH_152"", ""risk_score"": 0.312, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13189""}",10.120.239.196,500,2026-09-04 14:24:27
1612,USR_1071,RISK_FLAG_OVERRIDE,ACCOUNT,13013,"{""batch"": ""BATCH_303"", ""risk_score"": 0.468, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13013""}",10.70.18.176,200,2026-09-03 12:28:43
1613,USR_1030,TRANSFER_INITIATE,ACCOUNT,10204,"{""batch"": ""BATCH_107"", ""risk_score"": 0.206, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10204""}",10.172.195.148,403,2026-09-01 00:13:01
1614,USR_1057,KYC_VERIFY,ORDER,11564,"{""batch"": ""BATCH_341"", ""risk_score"": 0.079, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11564""}",10.182.46.153,403,2026-09-12 05:59:10
1615,USR_1030,KYC_VERIFY,WIRE_BATCH,12467,"{""batch"": ""BATCH_261"", ""risk_score"": 0.148, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12467""}",10.221.101.23,400,2026-09-02 12:21:51
1616,USR_1028,ORDER_UPDATE,WIRE_BATCH,10241,"{""batch"": ""BATCH_311"", ""risk_score"": 0.639, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10241""}",10.159.60.64,200,2026-09-05 02:17:18
1617,USR_1049,BALANCE_INQUIRY,ACCOUNT,13107,"{""batch"": ""BATCH_542"", ""risk_score"": 0.496, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13107""}",10.205.156.108,200,2026-09-03 18:44:05
1618,USR_1011,KYC_VERIFY,CUSTOMER,11383,"{""batch"": ""BATCH_288"", ""risk_score"": 0.515, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11383""}",10.69.108.36,400,2026-08-29 07:49:16
1619,USR_1040,BALANCE_INQUIRY,ACCOUNT,14880,"{""batch"": ""BATCH_557"", ""risk_score"": 0.757, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14880""}",10.108.130.153,403,2026-09-05 01:42:34
1620,USR_1057,RISK_FLAG_OVERRIDE,CUSTOMER,14504,"{""batch"": ""BATCH_345"", ""risk_score"": 0.989, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14504"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.177.90.31,500,2026-08-18 19:54:53
1621,USR_1088,POLICY_EVAL,CUSTOMER,10054,"{""batch"": ""BATCH_543"", ""risk_score"": 0.293, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10054""}",10.100.39.83,201,2026-08-20 19:26:00
1622,USR_1020,KYC_VERIFY,CUSTOMER,13771,"{""batch"": ""BATCH_615"", ""risk_score"": 0.21, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13771""}",10.171.7.28,403,2026-08-28 09:05:23
1623,USR_1019,RISK_FLAG_OVERRIDE,ORDER,11553,"{""batch"": ""BATCH_766"", ""risk_score"": 0.274, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11553""}",10.129.52.222,200,2026-09-04 15:11:00
1624,USR_1017,POLICY_EVAL,WIRE_BATCH,13252,"{""batch"": ""BATCH_305"", ""risk_score"": 0.815, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13252""}",10.152.85.119,200,2026-08-22 10:09:02
1625,USR_1024,POLICY_EVAL,CUSTOMER,12567,"{""batch"": ""BATCH_391"", ""risk_score"": 0.209, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12567""}",10.214.246.157,403,2026-09-11 01:34:23
1626,USR_1085,KYC_VERIFY,AUTH_SESSION,13927,"{""batch"": ""BATCH_744"", ""risk_score"": 0.848, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13927""}",10.197.209.182,200,2026-08-19 01:19:27
1627,USR_1012,TRANSFER_INITIATE,ACCOUNT,11808,"{""batch"": ""BATCH_235"", ""risk_score"": 0.488, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11808""}",10.69.48.213,500,2026-08-18 21:07:50
1628,USR_1022,POLICY_EVAL,AUTH_SESSION,10989,"{""batch"": ""BATCH_717"", ""risk_score"": 0.565, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10989""}",10.151.144.160,200,2026-09-14 00:59:46
1629,USR_1046,ORDER_CREATE,CUSTOMER,13766,"{""batch"": ""BATCH_463"", ""risk_score"": 0.424, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13766""}",10.212.21.204,200,2026-09-14 06:25:10
1630,USR_1037,BALANCE_INQUIRY,ACCOUNT,13264,"{""batch"": ""BATCH_129"", ""risk_score"": 0.813, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13264""}",10.94.80.249,500,2026-09-15 07:34:08
1631,USR_1041,POLICY_EVAL,ORDER,12514,"{""batch"": ""BATCH_897"", ""risk_score"": 0.093, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12514""}",10.194.195.18,400,2026-09-17 16:18:47
1632,USR_1022,TRANSFER_INITIATE,ACCOUNT,12764,"{""batch"": ""BATCH_562"", ""risk_score"": 0.527, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12764""}",10.171.22.109,200,2026-08-28 02:34:14
1633,USR_1008,TRANSFER_INITIATE,CUSTOMER,13954,"{""batch"": ""BATCH_854"", ""risk_score"": 0.83, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13954""}",10.36.40.48,200,2026-08-25 11:45:33
1634,USR_1061,TRANSFER_INITIATE,ORDER,11139,"{""batch"": ""BATCH_339"", ""risk_score"": 0.866, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11139"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.185.169.180,200,2026-08-25 14:03:43
1635,USR_1076,ACCOUNT_AUTH,ORDER,13807,"{""batch"": ""BATCH_256"", ""risk_score"": 0.154, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13807""}",10.104.124.96,200,2026-08-29 15:06:17
1636,USR_1029,BALANCE_INQUIRY,ORDER,10865,"{""batch"": ""BATCH_815"", ""risk_score"": 0.128, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10865""}",10.254.240.236,200,2026-09-14 02:10:08
1637,USR_1085,RISK_FLAG_OVERRIDE,WIRE_BATCH,11289,"{""batch"": ""BATCH_549"", ""risk_score"": 0.55, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11289""}",10.199.224.242,200,2026-08-30 18:13:24
1638,USR_1051,ORDER_UPDATE,WIRE_BATCH,12401,"{""batch"": ""BATCH_286"", ""risk_score"": 0.138, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12401""}",10.208.168.27,201,2026-08-31 05:43:14
1639,USR_1088,KYC_VERIFY,WIRE_BATCH,13087,"{""batch"": ""BATCH_446"", ""risk_score"": 0.46, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13087""}",10.12.206.40,200,2026-09-06 08:58:40
1640,USR_1068,ORDER_CREATE,CUSTOMER,14564,"{""batch"": ""BATCH_751"", ""risk_score"": 0.303, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14564""}",10.63.224.37,200,2026-08-27 05:32:10
1641,USR_1076,ORDER_CREATE,ORDER,11708,"{""batch"": ""BATCH_110"", ""risk_score"": 0.754, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11708""}",10.139.121.237,200,2026-09-16 05:21:34
1642,USR_1016,KYC_VERIFY,ORDER,14745,"{""batch"": ""BATCH_822"", ""risk_score"": 0.549, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14745""}",10.224.210.64,200,2026-08-19 20:24:21
1643,USR_1081,BALANCE_INQUIRY,ORDER,13724,"{""batch"": ""BATCH_871"", ""risk_score"": 0.943, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13724"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.173.27.223,201,2026-09-01 13:20:27
1644,USR_1031,ACCOUNT_AUTH,AUTH_SESSION,10794,"{""batch"": ""BATCH_945"", ""risk_score"": 0.834, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10794""}",10.3.72.181,201,2026-08-31 15:00:22
1645,USR_1098,ORDER_CREATE,AUTH_SESSION,10709,"{""batch"": ""BATCH_790"", ""risk_score"": 0.38, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10709""}",10.209.91.70,200,2026-09-13 01:10:42
1646,USR_1095,BALANCE_INQUIRY,ORDER,13505,"{""batch"": ""BATCH_338"", ""risk_score"": 0.14, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13505""}",10.53.100.126,200,2026-09-03 08:45:20
1647,USR_1062,KYC_VERIFY,ORDER,10309,"{""batch"": ""BATCH_348"", ""risk_score"": 0.476, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10309""}",10.89.212.219,400,2026-09-16 23:57:47
1648,USR_1035,ORDER_CREATE,CUSTOMER,11054,"{""batch"": ""BATCH_468"", ""risk_score"": 0.922, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11054"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.107.179.22,403,2026-08-30 04:42:49
1649,USR_1041,RISK_FLAG_OVERRIDE,WIRE_BATCH,10601,"{""batch"": ""BATCH_918"", ""risk_score"": 0.126, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10601""}",10.142.222.106,201,2026-09-11 01:41:10
1650,USR_1014,TRANSFER_INITIATE,ACCOUNT,10481,"{""batch"": ""BATCH_911"", ""risk_score"": 0.894, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10481"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.91.51.241,400,2026-09-13 03:15:49
1651,USR_1099,BALANCE_INQUIRY,ORDER,10807,"{""batch"": ""BATCH_664"", ""risk_score"": 0.37, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10807""}",10.61.27.25,201,2026-09-06 11:08:31
1652,USR_1006,ACCOUNT_AUTH,ACCOUNT,13037,"{""batch"": ""BATCH_355"", ""risk_score"": 0.882, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13037"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.203.83.131,200,2026-08-23 13:13:16
1653,USR_1035,ORDER_UPDATE,WIRE_BATCH,10932,"{""batch"": ""BATCH_969"", ""risk_score"": 0.148, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10932""}",10.172.219.59,200,2026-09-07 04:46:01
1654,USR_1064,POLICY_EVAL,AUTH_SESSION,10402,"{""batch"": ""BATCH_246"", ""risk_score"": 0.454, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10402""}",10.92.237.136,201,2026-09-10 13:39:09
1655,USR_1066,RISK_FLAG_OVERRIDE,ORDER,14467,"{""batch"": ""BATCH_178"", ""risk_score"": 0.847, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14467""}",10.117.157.128,500,2026-08-21 01:01:03
1656,USR_1045,ORDER_CREATE,ORDER,12094,"{""batch"": ""BATCH_585"", ""risk_score"": 0.238, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12094""}",10.15.94.133,200,2026-08-23 09:42:53
1657,USR_1028,ORDER_CREATE,ORDER,12442,"{""batch"": ""BATCH_958"", ""risk_score"": 0.511, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12442""}",10.47.154.189,200,2026-08-19 20:07:56
1658,USR_1036,KYC_VERIFY,CUSTOMER,13128,"{""batch"": ""BATCH_680"", ""risk_score"": 0.465, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13128""}",10.151.75.204,400,2026-09-15 03:16:23
1659,USR_1053,TRANSFER_INITIATE,CUSTOMER,14749,"{""batch"": ""BATCH_956"", ""risk_score"": 0.746, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14749""}",10.46.231.108,200,2026-08-30 19:14:52
1660,USR_1036,BALANCE_INQUIRY,ORDER,10502,"{""batch"": ""BATCH_364"", ""risk_score"": 0.112, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10502""}",10.45.44.51,200,2026-08-29 05:39:17
1661,USR_1004,RISK_FLAG_OVERRIDE,AUTH_SESSION,13197,"{""batch"": ""BATCH_172"", ""risk_score"": 0.477, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13197""}",10.54.198.176,403,2026-09-14 19:58:33
1662,USR_1094,KYC_VERIFY,AUTH_SESSION,12547,"{""batch"": ""BATCH_915"", ""risk_score"": 0.686, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12547""}",10.69.15.239,500,2026-08-24 23:07:44
1663,USR_1068,KYC_VERIFY,WIRE_BATCH,10581,"{""batch"": ""BATCH_624"", ""risk_score"": 0.113, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10581""}",10.201.71.58,201,2026-08-31 04:10:54
1664,USR_1033,ORDER_UPDATE,CUSTOMER,13031,"{""batch"": ""BATCH_550"", ""risk_score"": 0.149, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13031""}",10.255.236.44,200,2026-08-29 14:55:53
1665,USR_1074,POLICY_EVAL,ACCOUNT,13308,"{""batch"": ""BATCH_256"", ""risk_score"": 0.035, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13308""}",10.38.208.2,201,2026-09-16 04:25:44
1666,USR_1087,KYC_VERIFY,ORDER,13909,"{""batch"": ""BATCH_853"", ""risk_score"": 0.697, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13909""}",10.34.14.17,500,2026-08-21 12:53:29
1667,USR_1090,POLICY_EVAL,AUTH_SESSION,14318,"{""batch"": ""BATCH_484"", ""risk_score"": 0.248, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14318""}",10.68.51.179,400,2026-09-14 18:07:32
1668,USR_1074,TRANSFER_INITIATE,CUSTOMER,14208,"{""batch"": ""BATCH_356"", ""risk_score"": 0.722, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14208""}",10.26.156.124,200,2026-09-05 14:24:31
1669,USR_1089,RISK_FLAG_OVERRIDE,ORDER,11302,"{""batch"": ""BATCH_951"", ""risk_score"": 0.418, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11302""}",10.177.196.220,201,2026-08-23 17:15:19
1670,USR_1088,POLICY_EVAL,CUSTOMER,13237,"{""batch"": ""BATCH_499"", ""risk_score"": 0.421, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13237""}",10.171.234.198,200,2026-08-22 20:38:20
1671,USR_1016,ACCOUNT_AUTH,ORDER,14049,"{""batch"": ""BATCH_118"", ""risk_score"": 0.112, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14049""}",10.9.172.161,200,2026-09-05 15:36:56
1672,USR_1073,POLICY_EVAL,AUTH_SESSION,14831,"{""batch"": ""BATCH_927"", ""risk_score"": 0.192, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14831""}",10.93.185.185,400,2026-08-25 11:40:35
1673,USR_1045,RISK_FLAG_OVERRIDE,AUTH_SESSION,10641,"{""batch"": ""BATCH_457"", ""risk_score"": 0.038, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10641""}",10.121.96.89,201,2026-09-13 19:41:18
1674,USR_1007,POLICY_EVAL,ORDER,14129,"{""batch"": ""BATCH_541"", ""risk_score"": 0.669, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14129""}",10.97.5.210,201,2026-08-28 17:37:41
1675,USR_1036,ACCOUNT_AUTH,ACCOUNT,14856,"{""batch"": ""BATCH_717"", ""risk_score"": 0.867, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14856"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.191.111.34,200,2026-08-18 23:40:09
1676,USR_1009,TRANSFER_INITIATE,ACCOUNT,14776,"{""batch"": ""BATCH_657"", ""risk_score"": 0.564, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14776""}",10.4.7.72,200,2026-08-21 03:02:31
1677,USR_1032,RISK_FLAG_OVERRIDE,AUTH_SESSION,12824,"{""batch"": ""BATCH_667"", ""risk_score"": 0.313, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12824""}",10.8.54.229,201,2026-08-20 21:08:54
1678,USR_1044,POLICY_EVAL,CUSTOMER,10004,"{""batch"": ""BATCH_251"", ""risk_score"": 0.827, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10004""}",10.250.19.173,200,2026-09-17 11:16:46
1679,USR_1042,ORDER_UPDATE,ACCOUNT,13777,"{""batch"": ""BATCH_853"", ""risk_score"": 0.6, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13777""}",10.138.200.50,403,2026-09-17 04:13:18
1680,USR_1009,ORDER_CREATE,WIRE_BATCH,11581,"{""batch"": ""BATCH_886"", ""risk_score"": 0.521, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11581""}",10.96.194.35,403,2026-09-16 07:23:04
1681,USR_1054,ORDER_CREATE,AUTH_SESSION,11589,"{""batch"": ""BATCH_498"", ""risk_score"": 0.945, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11589"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.243.34.117,500,2026-09-03 06:35:39
1682,USR_1024,POLICY_EVAL,WIRE_BATCH,12451,"{""batch"": ""BATCH_789"", ""risk_score"": 0.783, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12451""}",10.196.50.92,201,2026-09-14 01:12:50
1683,USR_1081,RISK_FLAG_OVERRIDE,WIRE_BATCH,14459,"{""batch"": ""BATCH_846"", ""risk_score"": 0.096, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14459""}",10.135.49.177,200,2026-08-31 08:09:22
1684,USR_1042,ACCOUNT_AUTH,AUTH_SESSION,13870,"{""batch"": ""BATCH_136"", ""risk_score"": 0.364, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13870""}",10.241.172.239,400,2026-08-20 19:28:15
1685,USR_1042,POLICY_EVAL,ACCOUNT,12176,"{""batch"": ""BATCH_402"", ""risk_score"": 0.836, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12176""}",10.41.197.114,400,2026-08-20 00:52:37
1686,USR_1013,TRANSFER_INITIATE,WIRE_BATCH,10925,"{""batch"": ""BATCH_690"", ""risk_score"": 0.207, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10925""}",10.31.224.236,201,2026-08-22 17:47:04
1687,USR_1039,ACCOUNT_AUTH,ORDER,10830,"{""batch"": ""BATCH_346"", ""risk_score"": 0.281, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10830""}",10.158.108.142,200,2026-09-14 07:42:27
1688,USR_1085,ORDER_CREATE,CUSTOMER,10137,"{""batch"": ""BATCH_399"", ""risk_score"": 0.393, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10137""}",10.243.223.176,200,2026-09-05 04:32:17
1689,USR_1057,ACCOUNT_AUTH,ACCOUNT,13364,"{""batch"": ""BATCH_779"", ""risk_score"": 0.169, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13364""}",10.119.24.129,200,2026-08-30 13:36:11
