recon_id,source_system,external_ref,internal_order_id,amount,currency,status,discrepancy_reason,reconciled_at
80734,FED_ACH_CLEARING,EXT-2509458,10902,36127.46,USD,MATCHED,,2026-09-17 11:54:13
80735,INTERNAL_LEDGER,EXT-6019801,14817,66442.91,USD,MATCHED,,2026-09-17 07:21:31
80736,CARD_PAYMENT_GATEWAY,EXT-4488148,14071,16912.24,USD,MATCHED,,2026-09-12 08:33:40
80737,FED_ACH_CLEARING,EXT-2739694,11673,10702.56,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-10 23:53:16
80738,INTERNAL_LEDGER,EXT-9320490,14947,2135.79,USD,MATCHED,,2026-09-05 18:30:44
80739,INTERNAL_LEDGER,EXT-5428503,14751,22717.67,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 22:00:29
80740,SWIFT_FIN,EXT-7356909,11556,66464.77,USD,MATCHED,,2026-09-14 17:31:20
80741,FED_ACH_CLEARING,EXT-5286525,14640,15282.22,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 17:28:52
80742,INTERNAL_LEDGER,EXT-6918775,10575,28584.63,USD,MATCHED,,2026-09-08 12:20:18
80743,SWIFT_FIN,EXT-1250048,12974,51069.14,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 02:32:03
80744,INTERNAL_LEDGER,EXT-4929525,13798,11272.14,USD,MATCHED,,2026-09-12 19:25:43
80745,FED_ACH_CLEARING,EXT-2000767,14725,78646.65,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 08:26:44
80746,INTERNAL_LEDGER,EXT-6769827,14986,193.08,USD,MATCHED,,2026-09-06 16:56:49
80747,FED_ACH_CLEARING,EXT-5448933,11813,8224.84,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 06:21:58
80748,FED_ACH_CLEARING,EXT-5211853,13469,55597.39,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 00:42:56
80749,FED_ACH_CLEARING,EXT-2755762,13216,55832.22,USD,MATCHED,,2026-09-04 13:16:42
80750,SWIFT_FIN,EXT-4605428,10885,17242.15,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-04 02:09:54
80751,SWIFT_FIN,EXT-5429536,14949,21364.65,USD,MATCHED,,2026-09-06 08:21:48
80752,SWIFT_FIN,EXT-1140360,14891,55095.94,USD,MATCHED,,2026-09-12 07:24:30
80753,INTERNAL_LEDGER,EXT-4134788,10790,65796.76,USD,MATCHED,,2026-09-03 21:51:22
80754,SWIFT_FIN,EXT-3705029,13663,51129.39,USD,MATCHED,,2026-09-09 08:25:36
80755,CARD_PAYMENT_GATEWAY,EXT-9464868,14934,9297.83,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-10 23:45:18
80756,INTERNAL_LEDGER,EXT-7826236,11140,76893.86,USD,MATCHED,,2026-09-05 09:34:49
80757,SWIFT_FIN,EXT-6556220,10549,57283.76,USD,MATCHED,,2026-09-07 14:28:44
80758,FED_ACH_CLEARING,EXT-1099453,10105,43464.88,USD,MATCHED,,2026-09-09 22:59:09
80759,SWIFT_FIN,EXT-8721058,14868,53775.41,USD,MATCHED,,2026-09-15 08:38:54
80760,INTERNAL_LEDGER,EXT-8713137,10542,22309.99,USD,MATCHED,,2026-09-16 21:05:05
80761,SWIFT_FIN,EXT-5717498,10909,44682.15,USD,MATCHED,,2026-09-08 08:23:12
80762,SWIFT_FIN,EXT-5584217,11246,20731.74,USD,MATCHED,,2026-09-04 10:28:15
80763,SWIFT_FIN,EXT-4354120,11033,67701.03,USD,MATCHED,,2026-09-15 01:55:35
80764,SWIFT_FIN,EXT-6992481,12913,28440.8,USD,MATCHED,,2026-09-13 09:30:48
80765,SWIFT_FIN,EXT-8434233,13461,30083.27,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 07:16:39
80766,CARD_PAYMENT_GATEWAY,EXT-5316000,10445,79913.32,USD,MATCHED,,2026-09-17 17:56:33
80767,INTERNAL_LEDGER,EXT-4622412,12831,38724.77,USD,MATCHED,,2026-09-09 16:28:11
80768,CARD_PAYMENT_GATEWAY,EXT-4106932,12077,38419.09,USD,MATCHED,,2026-09-11 21:45:59
80769,FED_ACH_CLEARING,EXT-9739134,10698,51301.84,USD,MATCHED,,2026-09-10 17:54:18
80770,CARD_PAYMENT_GATEWAY,EXT-6870249,14033,32143.61,USD,MATCHED,,2026-09-04 14:03:23
80771,FED_ACH_CLEARING,EXT-1355219,14221,82980.67,USD,MATCHED,,2026-09-09 01:30:20
80772,CARD_PAYMENT_GATEWAY,EXT-1967288,14711,46665.31,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 00:35:36
80773,INTERNAL_LEDGER,EXT-5501505,10701,14544.26,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 13:49:50
80774,FED_ACH_CLEARING,EXT-9541740,10547,76472.0,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 16:54:01
80775,INTERNAL_LEDGER,EXT-6061754,13867,12743.32,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 22:21:13
80776,INTERNAL_LEDGER,EXT-9643053,14515,16247.07,USD,MATCHED,,2026-09-05 16:59:13
80777,SWIFT_FIN,EXT-4268416,12639,66316.81,USD,MATCHED,,2026-09-09 05:46:10
80778,SWIFT_FIN,EXT-8541399,12819,16888.47,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-05 07:30:56
80779,SWIFT_FIN,EXT-1460961,11393,5629.34,USD,MATCHED,,2026-09-04 15:55:08
80780,CARD_PAYMENT_GATEWAY,EXT-6965844,14326,83824.46,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 07:27:40
80781,INTERNAL_LEDGER,EXT-6605988,12875,7441.57,USD,MATCHED,,2026-09-09 14:56:59
80782,FED_ACH_CLEARING,EXT-8710151,11555,74053.52,USD,MATCHED,,2026-09-07 20:14:50
80783,INTERNAL_LEDGER,EXT-8957656,11445,42524.55,USD,MATCHED,,2026-09-16 17:27:25
80784,INTERNAL_LEDGER,EXT-6765920,13417,38965.37,USD,MATCHED,,2026-09-13 19:42:03
80785,CARD_PAYMENT_GATEWAY,EXT-4146068,11465,12605.52,USD,MATCHED,,2026-09-10 16:40:03
80786,CARD_PAYMENT_GATEWAY,EXT-9989411,14147,24421.1,USD,MATCHED,,2026-09-17 13:30:44
80787,CARD_PAYMENT_GATEWAY,EXT-9174590,11830,67641.0,USD,MATCHED,,2026-09-16 21:50:49
80788,SWIFT_FIN,EXT-1970730,11749,56506.94,USD,MATCHED,,2026-09-08 10:20:47
80789,FED_ACH_CLEARING,EXT-7890488,12335,77757.64,USD,MATCHED,,2026-09-10 20:03:19
80790,SWIFT_FIN,EXT-9259558,11030,84806.43,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 20:17:21
80791,SWIFT_FIN,EXT-6807503,12710,61653.68,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-10 23:26:21
80792,CARD_PAYMENT_GATEWAY,EXT-1437765,12684,10191.51,USD,MATCHED,,2026-09-15 23:41:59
80793,INTERNAL_LEDGER,EXT-6358075,11973,79626.69,USD,MATCHED,,2026-09-11 21:01:13
80794,INTERNAL_LEDGER,EXT-5192240,11432,40165.32,USD,MATCHED,,2026-09-15 18:04:01
80795,INTERNAL_LEDGER,EXT-2163895,12809,23373.16,USD,MATCHED,,2026-09-17 00:22:10
80796,FED_ACH_CLEARING,EXT-4271645,13784,16794.37,USD,MATCHED,,2026-09-07 03:59:47
80797,FED_ACH_CLEARING,EXT-1108151,11855,19436.95,USD,MATCHED,,2026-09-15 12:00:45
80798,INTERNAL_LEDGER,EXT-3244679,10800,68629.93,USD,MATCHED,,2026-09-04 06:04:14
80799,FED_ACH_CLEARING,EXT-9816895,10232,23381.73,USD,MATCHED,,2026-09-05 21:47:15
80800,CARD_PAYMENT_GATEWAY,EXT-6582880,11110,66870.4,USD,MATCHED,,2026-09-15 12:51:26
80801,CARD_PAYMENT_GATEWAY,EXT-9500614,14420,59553.89,USD,MATCHED,,2026-09-16 04:18:31
80802,INTERNAL_LEDGER,EXT-1705951,14741,79207.31,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 10:14:15
80803,SWIFT_FIN,EXT-3216864,11991,43166.21,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-05 06:54:51
80804,CARD_PAYMENT_GATEWAY,EXT-6456587,13057,75387.42,USD,MATCHED,,2026-09-06 03:14:16
80805,CARD_PAYMENT_GATEWAY,EXT-2202744,12237,51658.43,USD,MATCHED,,2026-09-13 04:43:21
80806,FED_ACH_CLEARING,EXT-4195844,10063,21466.51,USD,MATCHED,,2026-09-06 22:18:08
80807,SWIFT_FIN,EXT-8086844,12012,36094.21,USD,MATCHED,,2026-09-17 11:49:32
80808,CARD_PAYMENT_GATEWAY,EXT-7755899,13664,73980.82,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 00:22:36
80809,CARD_PAYMENT_GATEWAY,EXT-7790623,11077,9749.87,USD,MATCHED,,2026-09-16 22:14:43
80810,CARD_PAYMENT_GATEWAY,EXT-3364717,13859,25428.7,USD,MATCHED,,2026-09-08 18:29:07
80811,SWIFT_FIN,EXT-7509064,10951,8345.91,USD,MATCHED,,2026-09-08 01:12:28
80812,CARD_PAYMENT_GATEWAY,EXT-6249675,13055,11025.12,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-06 05:44:08
80813,SWIFT_FIN,EXT-5084591,13478,51335.95,USD,MATCHED,,2026-09-15 17:25:34
80814,INTERNAL_LEDGER,EXT-7713081,14231,11873.07,USD,MATCHED,,2026-09-09 14:10:59
80815,INTERNAL_LEDGER,EXT-7222641,14448,33608.84,USD,MATCHED,,2026-09-15 23:19:04
80816,INTERNAL_LEDGER,EXT-4744855,11000,6531.28,USD,MATCHED,,2026-09-17 04:56:49
80817,FED_ACH_CLEARING,EXT-2483771,14077,39254.59,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 13:02:21
80818,INTERNAL_LEDGER,EXT-2810015,10045,31673.71,USD,MATCHED,,2026-09-12 00:34:51
80819,FED_ACH_CLEARING,EXT-7738343,10827,60358.79,USD,MATCHED,,2026-09-09 03:18:34
80820,FED_ACH_CLEARING,EXT-9297119,14168,28502.22,USD,MATCHED,,2026-09-17 05:19:32
80821,SWIFT_FIN,EXT-1619503,12211,49869.05,USD,MATCHED,,2026-09-15 09:53:13
80822,INTERNAL_LEDGER,EXT-5972394,12412,66551.87,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 05:13:49
80823,FED_ACH_CLEARING,EXT-9600076,10062,15371.38,USD,MATCHED,,2026-09-08 07:34:24
80824,FED_ACH_CLEARING,EXT-6456440,10637,41586.47,USD,MATCHED,,2026-09-07 11:02:30
80825,CARD_PAYMENT_GATEWAY,EXT-9949374,12006,252.71,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 00:42:32
80826,FED_ACH_CLEARING,EXT-5143662,13144,30486.63,USD,MATCHED,,2026-09-16 03:47:26
80827,FED_ACH_CLEARING,EXT-3464780,12028,68310.43,USD,MATCHED,,2026-09-04 00:40:00
80828,INTERNAL_LEDGER,EXT-3933029,12561,74297.08,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 04:27:46
80829,CARD_PAYMENT_GATEWAY,EXT-7324806,13795,34191.18,USD,MATCHED,,2026-09-15 02:42:12
80830,SWIFT_FIN,EXT-2567314,14666,52280.83,USD,MATCHED,,2026-09-10 16:16:33
80831,INTERNAL_LEDGER,EXT-5906965,13956,12981.69,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-10 06:39:02
80832,SWIFT_FIN,EXT-1812494,11567,30217.12,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-07 16:13:19
80833,FED_ACH_CLEARING,EXT-4333078,10987,10230.11,USD,MATCHED,,2026-09-07 18:00:48
80834,SWIFT_FIN,EXT-8522032,10101,59561.27,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 18:05:45
80835,SWIFT_FIN,EXT-1357150,11433,36984.19,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 05:49:38
80836,FED_ACH_CLEARING,EXT-4616170,12540,3472.69,USD,MATCHED,,2026-09-06 14:31:35
80837,CARD_PAYMENT_GATEWAY,EXT-2346790,11454,48378.73,USD,MATCHED,,2026-09-05 19:19:10
80838,INTERNAL_LEDGER,EXT-2130992,14784,12638.28,USD,MATCHED,,2026-09-16 21:31:14
80839,CARD_PAYMENT_GATEWAY,EXT-9576156,14094,56770.29,USD,MATCHED,,2026-09-07 06:17:35
80840,SWIFT_FIN,EXT-5817575,14577,80286.64,USD,MATCHED,,2026-09-15 21:23:02
80841,FED_ACH_CLEARING,EXT-9775434,10531,73111.25,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 20:06:30
80842,CARD_PAYMENT_GATEWAY,EXT-6680592,10650,74110.1,USD,MATCHED,,2026-09-07 09:40:20
80843,SWIFT_FIN,EXT-1616190,11692,60492.6,USD,MATCHED,,2026-09-14 23:24:58
80844,SWIFT_FIN,EXT-5640720,13949,47659.59,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-09 03:56:17
80845,CARD_PAYMENT_GATEWAY,EXT-9829278,14042,78808.7,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 13:26:43
80846,SWIFT_FIN,EXT-3493195,13228,22340.95,USD,MATCHED,,2026-09-15 19:58:55
80847,CARD_PAYMENT_GATEWAY,EXT-9300857,13528,42552.1,USD,MATCHED,,2026-09-09 19:10:50
80848,FED_ACH_CLEARING,EXT-3743985,14614,24094.89,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 07:59:55
80849,SWIFT_FIN,EXT-2000818,11875,40950.05,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-12 02:30:12
80850,CARD_PAYMENT_GATEWAY,EXT-7858709,10250,42821.64,USD,MATCHED,,2026-09-04 13:21:04
80851,CARD_PAYMENT_GATEWAY,EXT-9216414,10454,1995.37,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 08:09:45
80852,FED_ACH_CLEARING,EXT-4656295,10171,83153.08,USD,MATCHED,,2026-09-04 17:00:03
80853,CARD_PAYMENT_GATEWAY,EXT-9997540,12631,61314.56,USD,MATCHED,,2026-09-05 01:22:29
80854,CARD_PAYMENT_GATEWAY,EXT-7623312,12038,11203.1,USD,MATCHED,,2026-09-09 22:08:34
80855,CARD_PAYMENT_GATEWAY,EXT-4643955,14418,58746.36,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-08 08:20:46
80856,CARD_PAYMENT_GATEWAY,EXT-7569362,11338,62010.14,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 14:03:54
80857,INTERNAL_LEDGER,EXT-4747048,13329,29283.42,USD,MATCHED,,2026-09-12 17:22:44
80858,SWIFT_FIN,EXT-1538818,10639,77683.48,USD,MATCHED,,2026-09-05 21:27:19
80859,SWIFT_FIN,EXT-5160800,14912,3700.4,USD,MATCHED,,2026-09-08 19:12:29
80860,SWIFT_FIN,EXT-5826590,10366,29568.14,USD,MATCHED,,2026-09-15 07:06:33
80861,CARD_PAYMENT_GATEWAY,EXT-4436471,12590,77208.53,USD,MATCHED,,2026-09-11 03:14:30
80862,SWIFT_FIN,EXT-9297520,10419,69905.72,USD,MATCHED,,2026-09-14 21:22:32
80863,FED_ACH_CLEARING,EXT-3165491,10145,82343.37,USD,MATCHED,,2026-09-04 20:12:07
80864,FED_ACH_CLEARING,EXT-4642534,12277,11460.32,USD,MATCHED,,2026-09-08 20:17:27
80865,SWIFT_FIN,EXT-7885314,12002,82904.61,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 17:34:18
80866,INTERNAL_LEDGER,EXT-9396964,11807,78264.87,USD,MATCHED,,2026-09-05 22:56:30
80867,CARD_PAYMENT_GATEWAY,EXT-8456859,11815,20418.65,USD,MATCHED,,2026-09-07 18:00:05
80868,FED_ACH_CLEARING,EXT-2169602,10125,72568.97,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-13 19:15:28
80869,FED_ACH_CLEARING,EXT-5697571,13639,6398.71,USD,MATCHED,,2026-09-15 11:06:26
80870,SWIFT_FIN,EXT-8716884,14912,77058.21,USD,MATCHED,,2026-09-08 06:05:56
80871,INTERNAL_LEDGER,EXT-4177601,12553,862.41,USD,MATCHED,,2026-09-08 00:20:47
80872,FED_ACH_CLEARING,EXT-2394307,11376,39800.21,USD,MATCHED,,2026-09-12 20:00:56
80873,CARD_PAYMENT_GATEWAY,EXT-1988388,13394,61128.52,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 04:36:10
80874,CARD_PAYMENT_GATEWAY,EXT-4547232,12831,41792.07,USD,MATCHED,,2026-09-09 20:37:57
80875,FED_ACH_CLEARING,EXT-6776318,12549,11981.31,USD,MATCHED,,2026-09-06 03:32:19
80876,SWIFT_FIN,EXT-7075641,11948,36740.78,USD,MATCHED,,2026-09-15 03:38:24
80877,CARD_PAYMENT_GATEWAY,EXT-4808542,11589,58050.48,USD,MATCHED,,2026-09-06 08:43:05
80878,INTERNAL_LEDGER,EXT-1453049,14337,2551.33,USD,MATCHED,,2026-09-16 11:46:22
80879,INTERNAL_LEDGER,EXT-5545093,13022,24376.14,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 02:08:31
80880,SWIFT_FIN,EXT-2608889,14665,2026.57,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 12:18:51
80881,CARD_PAYMENT_GATEWAY,EXT-7865378,14102,13727.79,USD,MATCHED,,2026-09-07 18:13:15
80882,CARD_PAYMENT_GATEWAY,EXT-4863426,13120,83430.97,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 09:18:13
80883,SWIFT_FIN,EXT-6206176,14965,19969.72,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-06 07:20:08
80884,CARD_PAYMENT_GATEWAY,EXT-2921512,10941,56523.17,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 15:11:25
80885,SWIFT_FIN,EXT-3040329,10799,45033.48,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-17 03:54:55
80886,INTERNAL_LEDGER,EXT-7005357,14666,23100.57,USD,MATCHED,,2026-09-05 02:27:42
80887,SWIFT_FIN,EXT-8843339,10608,30001.23,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-11 00:52:03
80888,FED_ACH_CLEARING,EXT-1853536,13029,55384.41,USD,MATCHED,,2026-09-05 21:03:29
80889,INTERNAL_LEDGER,EXT-2425656,14758,13924.98,USD,MATCHED,,2026-09-10 04:26:34
80890,INTERNAL_LEDGER,EXT-4801075,13488,72086.6,USD,MATCHED,,2026-09-14 05:31:14
80891,SWIFT_FIN,EXT-2093755,13637,20310.19,USD,MATCHED,,2026-09-11 00:11:35
80892,INTERNAL_LEDGER,EXT-8370993,10692,49266.14,USD,MATCHED,,2026-09-12 10:46:42
80893,CARD_PAYMENT_GATEWAY,EXT-3658065,14663,43117.25,USD,MATCHED,,2026-09-14 06:43:01
80894,SWIFT_FIN,EXT-8320404,11255,35894.4,USD,MATCHED,,2026-09-05 12:50:35
80895,INTERNAL_LEDGER,EXT-9522005,13298,22316.16,USD,MATCHED,,2026-09-17 19:02:10
80896,INTERNAL_LEDGER,EXT-1286482,13710,60365.5,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-05 23:14:37
80897,INTERNAL_LEDGER,EXT-2466499,12825,66947.69,USD,MATCHED,,2026-09-14 00:29:12
80898,FED_ACH_CLEARING,EXT-2654126,10143,25605.97,USD,MATCHED,,2026-09-17 08:19:15
80899,INTERNAL_LEDGER,EXT-1181858,13252,34123.88,USD,MATCHED,,2026-09-10 12:45:28
80900,INTERNAL_LEDGER,EXT-6275355,10181,64755.96,USD,MATCHED,,2026-09-17 00:03:59
80901,CARD_PAYMENT_GATEWAY,EXT-7230666,10584,20974.19,USD,MATCHED,,2026-09-16 06:51:15
80902,INTERNAL_LEDGER,EXT-7225799,11113,70331.47,USD,MATCHED,,2026-09-04 09:12:07
80903,SWIFT_FIN,EXT-1170989,13123,43865.47,USD,MATCHED,,2026-09-14 08:16:33
80904,INTERNAL_LEDGER,EXT-1283909,13095,3706.04,USD,MATCHED,,2026-09-17 12:45:01
80905,CARD_PAYMENT_GATEWAY,EXT-6728957,10336,33180.79,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 01:25:50
80906,FED_ACH_CLEARING,EXT-9458900,10986,2495.18,USD,MATCHED,,2026-09-17 10:36:38
80907,SWIFT_FIN,EXT-4620957,11781,21726.04,USD,MATCHED,,2026-09-07 05:09:45
80908,FED_ACH_CLEARING,EXT-5381507,11488,14131.1,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-09 08:40:08
80909,FED_ACH_CLEARING,EXT-8096285,12913,46304.22,USD,MATCHED,,2026-09-12 17:00:39
80910,SWIFT_FIN,EXT-3266584,11051,11304.14,USD,MATCHED,,2026-09-12 10:03:27
80911,SWIFT_FIN,EXT-3117590,12840,73213.55,USD,MATCHED,,2026-09-09 11:18:38
80912,INTERNAL_LEDGER,EXT-9989677,10791,50185.27,USD,MATCHED,,2026-09-07 08:21:41
80913,SWIFT_FIN,EXT-3317831,13238,5450.31,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 21:36:24
80914,SWIFT_FIN,EXT-7835732,11825,54871.4,USD,MATCHED,,2026-09-04 05:01:34
80915,FED_ACH_CLEARING,EXT-1015799,14708,38426.87,USD,MATCHED,,2026-09-05 18:38:18
80916,CARD_PAYMENT_GATEWAY,EXT-1173603,12444,6203.91,USD,MATCHED,,2026-09-07 17:55:40
80917,INTERNAL_LEDGER,EXT-2341352,12650,57704.21,USD,MATCHED,,2026-09-07 17:54:09
80918,FED_ACH_CLEARING,EXT-2247786,10970,70929.32,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-06 00:32:09
80919,CARD_PAYMENT_GATEWAY,EXT-7499560,10673,34936.18,USD,MATCHED,,2026-09-15 05:34:26
80920,FED_ACH_CLEARING,EXT-1461536,11542,48300.23,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 00:59:43
80921,INTERNAL_LEDGER,EXT-2280043,10739,32110.94,USD,MATCHED,,2026-09-05 18:14:44
80922,SWIFT_FIN,EXT-4078179,14435,35336.4,USD,MATCHED,,2026-09-06 13:13:16
80923,FED_ACH_CLEARING,EXT-3426576,12275,28763.57,USD,MATCHED,,2026-09-16 22:20:48
80924,FED_ACH_CLEARING,EXT-9399919,14472,913.27,USD,MATCHED,,2026-09-08 07:11:11
80925,SWIFT_FIN,EXT-3246345,10440,55582.62,USD,MATCHED,,2026-09-17 11:25:30
80926,CARD_PAYMENT_GATEWAY,EXT-5743511,14698,75089.23,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-05 23:18:00
80927,SWIFT_FIN,EXT-7463544,11231,64729.92,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-15 10:59:33
80928,CARD_PAYMENT_GATEWAY,EXT-7917904,11939,4428.63,USD,MATCHED,,2026-09-17 08:57:36
80929,INTERNAL_LEDGER,EXT-6942678,14852,26057.59,USD,MATCHED,,2026-09-10 17:22:42
80930,CARD_PAYMENT_GATEWAY,EXT-5843771,14073,64228.3,USD,MATCHED,,2026-09-05 11:55:17
80931,CARD_PAYMENT_GATEWAY,EXT-3010411,14349,70279.7,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 08:02:01
80932,SWIFT_FIN,EXT-6086684,12375,38912.3,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-16 02:47:47
80933,INTERNAL_LEDGER,EXT-7369310,12825,321.58,USD,MATCHED,,2026-09-05 18:07:31
80934,CARD_PAYMENT_GATEWAY,EXT-3010814,14187,11171.54,USD,MATCHED,,2026-09-13 23:48:27
80935,CARD_PAYMENT_GATEWAY,EXT-7946697,12386,33659.8,USD,MATCHED,,2026-09-17 04:39:54
80936,CARD_PAYMENT_GATEWAY,EXT-8280142,12696,31291.54,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-12 09:35:14
80937,CARD_PAYMENT_GATEWAY,EXT-8719854,11158,76886.65,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 12:28:40
80938,FED_ACH_CLEARING,EXT-3400124,14953,81441.33,USD,MATCHED,,2026-09-10 22:40:31
80939,FED_ACH_CLEARING,EXT-6784943,13612,78192.36,USD,MATCHED,,2026-09-07 13:33:35
80940,INTERNAL_LEDGER,EXT-5534726,11363,60714.6,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 01:37:31
80941,FED_ACH_CLEARING,EXT-4299980,10070,23346.06,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-14 11:18:47
80942,CARD_PAYMENT_GATEWAY,EXT-7719049,11617,31950.65,USD,MATCHED,,2026-09-09 18:17:02
80943,FED_ACH_CLEARING,EXT-7698434,14519,57806.06,USD,MATCHED,,2026-09-13 04:57:08
80944,SWIFT_FIN,EXT-2086137,12823,83805.55,USD,MATCHED,,2026-09-04 12:18:57
80945,INTERNAL_LEDGER,EXT-7147380,12094,76990.98,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 23:57:57
80946,CARD_PAYMENT_GATEWAY,EXT-6252293,11605,76622.06,USD,MATCHED,,2026-09-07 10:38:24
80947,FED_ACH_CLEARING,EXT-1510500,13054,16905.63,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 06:28:03
80948,SWIFT_FIN,EXT-5060691,14213,47757.01,USD,MATCHED,,2026-09-08 07:21:05
80949,SWIFT_FIN,EXT-6667277,11941,56681.41,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 17:07:29
80950,CARD_PAYMENT_GATEWAY,EXT-3785212,12695,3070.44,USD,MATCHED,,2026-09-13 11:29:13
80951,SWIFT_FIN,EXT-5665589,13054,16631.82,USD,MATCHED,,2026-09-16 03:07:52
80952,CARD_PAYMENT_GATEWAY,EXT-5505790,12384,28501.63,USD,MATCHED,,2026-09-11 10:30:14
80953,SWIFT_FIN,EXT-3989178,11722,41199.45,USD,MATCHED,,2026-09-15 19:26:37
80954,INTERNAL_LEDGER,EXT-7187039,10684,71282.42,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 17:47:21
80955,SWIFT_FIN,EXT-6251361,12302,5818.83,USD,MATCHED,,2026-09-10 03:08:27
80956,FED_ACH_CLEARING,EXT-8964666,13591,15065.66,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-04 07:35:10
80957,CARD_PAYMENT_GATEWAY,EXT-4777017,13598,58537.74,USD,MATCHED,,2026-09-13 21:09:22
80958,FED_ACH_CLEARING,EXT-7115210,10283,55900.07,USD,MATCHED,,2026-09-07 22:31:42
80959,INTERNAL_LEDGER,EXT-3493371,13617,50743.71,USD,MATCHED,,2026-09-17 03:49:30
80960,FED_ACH_CLEARING,EXT-7427786,11038,8256.41,USD,MATCHED,,2026-09-05 14:31:44
80961,INTERNAL_LEDGER,EXT-3081317,10905,26353.85,USD,MATCHED,,2026-09-16 02:02:22
80962,SWIFT_FIN,EXT-8098140,14314,22016.36,USD,MATCHED,,2026-09-17 17:59:34
